ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Weather_Condition
A00531,US,3,2021-07-23 04:42:14,2023-02-19 00:27:13,56.322181643413955,16.354062076216707,44.711344117753754,-148.5073419296659,12.303707113841423,Give study song wear son us such free.,Ray Locks,West David,Oregon,23003,Sao Tome and Principe,PST,DFW,2023-06-18 07:56:59,-2.243522144266734,27.136208305462574,90.94262353541222,Rain
A00532,UK,3,2024-07-02 05:20:15,2020-02-25 05:48:05,89.9491811915035,-131.97011921164545,46.58294568677633,56.105621486594686,29.10046404409565,Production answer drug main memory vote.,Timothy Keys,Sophiatown,Colorado,12846,Oman,CST,ORD,2023-06-14 05:43:58,48.76269017654549,7.525324009311028,36.978794752132536,Rain
A00533,UK,2,2020-12-05 10:25:14,2022-02-06 05:05:02,89.39463067330297,68.99162471039455,81.55999535074747,148.04825607154794,20.996691923571788,School despite since member happy attorney.,Thomas Burg,Wrightmouth,New Jersey,79973,Latvia,PST,ATL,2022-06-27 02:22:17,19.803541689750176,-23.08436223885724,79.89920885333459,Clear
A00534,US,3,2025-05-11 07:36:50,2023-09-13 04:04:35,9.977707008472947,106.20415329424935,-80.25580648758226,-146.431829080311,10.297432235859855,Hot daughter federal court very majority society.,Kelly Skyway,Scottville,South Carolina,30199,Micronesia,EST,ORD,2024-07-27 13:29:59,-16.78200346397106,0.11529628112837287,3.166561296263626,Fog
A00535,UK,3,2020-09-29 07:29:24,2021-08-26 19:10:03,48.41773473249188,-121.19239809246366,17.434234941208373,-85.13587776639423,21.18382048089238,Within film form tree box mind practice.,Carl Trafficway,South Joanne,Alabama,69849,Angola,EST,DFW,2022-08-15 22:02:27,45.72175878203383,46.27786876851664,23.21692146866091,Rain
A00536,UK,2,2021-01-29 08:20:21,2020-06-16 13:10:43,80.05783137883705,-142.44728855332244,-12.988697287130464,144.83087043915555,33.19449178387953,Into however pattern want year.,Carolyn Mountains,Woodside,Hawaii,86905,Isle of Man,MST,ATL,2024-12-23 23:44:48,58.79555712099618,-47.950847085480596,34.55847928841226,Fog
A00537,CA,2,2025-04-28 07:45:53,2023-10-26 21:16:38,62.93653032193407,-127.61442619655071,-30.486068125282436,-77.63619246487441,3.545665539299553,Control chance evening plan Mrs anything unit.,Chang Parkways,Lancefort,California,90247,Suriname,CST,ATL,2020-06-10 01:41:12,58.435440465554365,-30.047735909877083,67.15740633102043,Rain
A00538,UK,3,2021-12-30 20:55:49,2022-04-24 13:56:40,-45.47734168622442,135.7659222834606,-73.74265914616686,55.419721984773474,16.670900072300824,Medical by film ten until subject.,Pierce Estates,Hansonview,Massachusetts,50862,Nigeria,EST,JFK,2023-07-13 19:20:02,52.81447317945225,-5.161976009672195,31.9330807161891,Rain
A00539,AU,3,2020-03-01 05:42:50,2020-08-14 18:36:22,-8.902055644183164,10.148134232288214,11.277741540835649,12.534539379531907,0.8897445006412597,Opportunity color thousand move second.,Johnson Radial,Heidibury,South Dakota,67104,Kiribati,EST,ATL,2024-07-24 08:16:28,35.029221521620954,13.843972177982813,4.136380081930713,Clear
A00540,UK,3,2023-07-18 03:37:43,2020-04-12 01:15:26,-66.7513052727309,-11.786041437299076,-3.772669378569546,34.67793780139033,37.47477527308378,Style form record by total.,Sabrina Trail,Davidfurt,Iowa,16940,Puerto Rico,PST,DFW,2025-03-07 00:27:58,37.531440191712335,-28.777173371451482,17.386751605401606,Rain
A00541,UK,3,2024-08-07 08:03:15,2020-12-11 00:36:55,81.72918490657003,-141.58374512315245,-71.18019753281564,-30.315995432188885,32.03456338083504,Air eat its size something born town.,George Station,Port Timothy,New Jersey,10098,Suriname,MST,LAX,2020-10-03 20:38:24,52.633214275034746,43.140394837619624,25.916535236932603,Clear
A00542,UK,3,2021-08-19 13:51:14,2022-10-24 14:39:05,19.111434201158403,53.84016243250625,20.248111277475004,-72.003070600664,3.1336067350982932,Before stock forget just nature.,Floyd Mill,Karaton,Idaho,81348,Somalia,CST,ATL,2020-09-06 08:43:44,59.733717027063335,14.25720124246422,17.604747993581903,Clear
A00543,AU,1,2021-07-24 19:07:12,2022-05-20 16:19:56,-48.84429500937671,132.47985308223235,42.83156164552892,-162.52795773731918,48.23687798009839,Wrong hit miss he nature.,Sharon Ports,South Andrew,Missouri,45042,Andorra,EST,JFK,2020-01-20 08:51:50,55.13397604808006,37.74319489564306,20.37245601411334,Cloudy
A00544,UK,3,2020-10-20 07:09:32,2020-05-25 14:45:24,30.906123193054214,118.14691295644309,48.11009418965668,87.94113814589912,1.1310778563550339,Range artist range reflect before sort ten.,Carr Hollow,Jonesfort,West Virginia,15043,Belarus,CST,DFW,2024-10-04 04:26:38,46.30292343874872,-17.06820697496815,76.89569406733544,Cloudy
A00545,AU,2,2025-06-21 07:36:53,2023-09-21 09:03:55,21.26308328242125,45.379695233088455,72.96717388723692,88.59364638992162,29.49803232380443,War indeed ahead.,Robert Mountain,Tylershire,Tennessee,05729,Guernsey,CST,ATL,2020-01-13 01:20:27,-9.740931975464608,32.89539343066295,41.203364395046016,Cloudy
A00546,US,2,2021-07-25 15:16:14,2024-03-09 22:57:54,-25.530710754088716,-152.8996620053975,-16.295266460020102,61.461266428340366,38.81837308995279,Answer management stay listen whatever.,Linda Island,Beltranland,Montana,60905,Morocco,EST,ORD,2021-07-02 20:37:09,-2.6198499959279715,-12.178078310055376,40.51792446679252,Snow
A00547,CA,1,2023-05-03 06:06:24,2022-10-05 04:35:04,-69.55963340406677,-139.53707021663533,81.55309835198466,51.70816372306342,39.39481565223615,Lay instead performance run easy.,Cook Light,Lake Deborah,Mississippi,97353,Saint Barthelemy,EST,DFW,2021-02-25 17:15:00,3.8291227345952876,-24.724822753879504,96.66063366594861,Snow
A00548,CA,3,2021-09-03 06:15:24,2022-09-26 02:25:36,30.883175206703925,-162.24876464046312,65.7772929148835,-92.26183241969056,1.7142567796601893,Stuff these star building.,Joseph Dale,North Billborough,South Dakota,75314,Indonesia,MST,ATL,2024-10-13 06:11:58,89.55601542137529,41.1655339163793,44.670183794420026,Cloudy
A00549,UK,3,2025-03-17 00:32:35,2025-06-02 09:40:07,3.655386162682788,-87.30748206271105,-36.629717215690974,-171.95582384413515,45.32075663202196,Help task computer control.,Oconnell Spurs,South Brucefurt,Alabama,99391,Korea,PST,ORD,2021-01-08 10:31:22,68.72136193360565,-40.778152432114545,92.76581325323949,Rain
A00550,US,2,2025-04-04 10:43:34,2021-08-09 14:00:04,49.017310512415065,-131.161871822264,-61.32905327709747,111.13754287875827,45.92258359635611,North image wall itself.,Thomas Shore,Lake Christopher,Tennessee,01478,Croatia,CST,DFW,2023-10-11 00:49:28,41.872686539794174,44.28887960564042,29.90630982166803,Fog
A00551,AU,3,2024-05-23 19:47:50,2020-11-02 06:37:17,3.629430200158808,-86.3827055091238,-11.629908696957585,-3.190127149502331,28.069518657718636,Up feeling chance find.,Wolfe Dale,Cynthiaport,Utah,18769,China,MST,DFW,2025-04-18 12:42:21,2.7674007107260863,-4.14847941323945,40.06262599041731,Rain
A00552,UK,3,2020-07-18 15:08:15,2021-08-17 13:43:36,63.39267005733723,-41.37909994117379,-17.658232567926007,-69.5382729470574,24.104159944357306,Truth than record hospital.,Matthew Heights,Reneeberg,Alaska,84806,Angola,CST,LAX,2022-06-03 02:58:04,-15.584101978257747,49.26254734858617,39.62833560674621,Snow
A00553,US,3,2023-07-22 05:46:52,2025-03-20 02:50:26,9.343230979407394,159.47380226560887,13.629474959616772,-143.30451355899478,2.2433731531299905,Need head imagine daughter guy rest.,King Squares,Baxtermouth,Maryland,96436,Afghanistan,PST,JFK,2025-02-03 19:30:31,86.83869937739671,3.95946537350288,54.60788323146444,Fog
A00554,US,2,2024-02-23 19:24:46,2024-09-28 20:30:12,10.968834876369527,39.73538152140915,15.009521818994642,-157.42022727550017,28.097707125493432,Teacher cost everybody perhaps great watch civil.,Smith Ways,Patrickmouth,Montana,91591,Congo,PST,ORD,2021-11-09 04:32:48,86.04658205697922,25.748817208230307,58.42472908539522,Cloudy
A00555,AU,1,2023-04-28 14:51:21,2021-03-02 11:53:47,67.79764847850211,120.59056284586643,44.99765718839555,-54.407980153736176,20.468954088511538,Fly reflect until go campaign professor detail.,Hart Pike,Foleystad,Texas,64746,Tuvalu,CST,DFW,2020-09-07 10:58:23,-15.6095725595601,-49.2928983661996,24.812502904226886,Rain
A00556,US,2,2020-06-09 06:06:32,2024-04-28 23:05:39,-17.37308408176854,75.72654025643959,1.780190677009827,109.7053433160986,38.6403203704328,Impact tonight not card base concern.,Carney Shoal,Lake Patrickfort,Nevada,75041,Bahrain,PST,ATL,2024-08-27 08:28:16,73.6381665925445,-0.33331800398348577,79.35842504171187,Fog
A00557,UK,1,2024-08-15 09:47:53,2022-07-21 14:03:16,-65.87725887888467,-139.49887301041258,-71.1319246306622,150.74054976017896,20.19417834430439,Deep sit skill someone cell real college.,Lane Tunnel,Liland,Vermont,35130,Isle of Man,EST,LAX,2024-05-15 13:01:05,28.063859010288645,23.745347161811523,49.65259546767925,Rain
A00558,UK,3,2024-02-08 01:46:18,2021-10-10 03:33:32,-84.81911826359898,84.93134629462156,64.49244039955909,142.8304912607033,34.17904166623549,Minute beyond small how program receive here.,White Meadows,Masonside,Wyoming,57413,Saint Helena,CST,DFW,2022-01-09 19:12:12,12.115701267970216,28.282701995844903,0.7043553518807477,Fog
A00559,CA,1,2023-09-24 16:32:14,2021-06-06 22:46:45,45.92470602125141,-80.9644026387152,-34.24237502666633,151.20030050987577,5.07040731187654,Now nice five general admit school only.,Monica Extensions,Thompsonfurt,Virginia,41856,Nigeria,MST,LAX,2025-05-28 03:00:41,66.08358970713194,-34.195141739840196,59.13406333166802,Snow
A00560,CA,2,2022-04-03 16:19:43,2025-04-22 07:53:19,21.655719243623636,50.078824918094284,84.83354285518658,146.78112352656336,6.647613538298347,Car head late learn least right edge whose.,Bruce Spring,Port Sarah,Oregon,28797,France,EST,DFW,2023-07-07 13:32:34,49.86284033789498,-8.102904961722132,79.80594415291364,Snow
A00561,UK,3,2022-04-24 13:38:11,2020-08-20 18:45:40,36.73435825786024,-57.25368948852413,-68.78518043764137,9.800910576142513,6.985509532457917,Cover attack answer tax.,Melissa Shoal,Port Linda,Indiana,75075,Philippines,EST,JFK,2022-11-23 06:53:02,71.40391398713386,-8.092804188066125,25.04667378154578,Clear
A00562,US,3,2020-03-02 05:05:18,2023-06-23 20:51:32,-51.66645092839607,179.16201477527733,82.48521100185059,-101.01037011951462,2.2762749899871757,Time any education interest.,Teresa Gardens,Susanview,Iowa,68076,Cayman Islands,EST,JFK,2025-05-06 18:46:03,-20.33724811771818,-39.63591915009441,3.7871009361926,Snow
A00563,AU,3,2023-12-25 05:45:21,2025-06-24 01:11:13,-65.45313439438144,-85.12146738115999,-73.61787476114694,107.29676982125534,27.06644296349019,Five fine option fight cut bad sit.,Melissa Avenue,New Michael,Illinois,97820,Grenada,CST,DFW,2020-07-01 20:03:20,11.416312594469332,-5.695449230853335,80.71786556507227,Cloudy
A00564,CA,3,2023-07-06 06:25:24,2025-05-01 15:21:11,-87.38196017978126,-79.51303052126292,-48.4134951695293,-103.06332905307156,39.698386302181795,Network culture hold.,Love Spur,Paultown,Kansas,07480,Mongolia,CST,DFW,2022-10-20 07:58:02,11.511190554175649,30.70929586960054,97.62767159716272,Fog
A00565,AU,1,2020-08-05 13:59:55,2023-09-05 05:40:48,-26.894239414812546,155.04201200246337,-81.61561042442251,-83.80538036763514,30.520560184683305,Near party be event speak its watch.,Ross Plaza,Lake Susanstad,Delaware,14269,Syrian Arab Republic,EST,ATL,2023-06-23 12:07:08,12.867901997409518,-19.9819262381013,7.656361466490235,Snow
A00566,US,3,2021-10-31 01:23:34,2021-05-23 02:09:52,16.185183633833958,-171.12801433092383,36.92036639501909,-96.02844414388255,28.747744277642813,Today affect company why significant miss.,Allen Mission,East Andrewhaven,Idaho,69524,Samoa,CST,ATL,2020-03-02 09:03:32,35.322383443694704,-6.74254781061169,93.80368073257212,Clear
A00567,AU,3,2023-02-04 20:37:56,2024-02-21 11:49:32,-19.396071882048176,70.80803563435089,63.053772582922534,5.3936653304901085,34.03119642013682,Art budget social director.,Heather Orchard,North Michelle,Pennsylvania,73062,Antigua and Barbuda,PST,LAX,2021-12-25 00:07:09,6.791794400523159,46.09586850621426,35.9274411976062,Rain
A00568,CA,1,2023-04-06 11:27:55,2020-03-03 14:14:24,-11.254514035728775,81.11750066491612,-11.867205273123531,-64.14209705913123,16.98226615360074,Reality list word family break research plant.,Larson Mountain,Lake Lauraland,Oregon,22548,Turks and Caicos Islands,MST,JFK,2021-11-05 12:17:34,27.769869311377562,-46.82919241084378,94.14396085880875,Snow
A00569,UK,1,2021-06-01 18:29:59,2020-03-31 01:17:31,72.74856500887472,121.09628786774374,77.13397350763734,-124.50382213487708,18.097703582411445,Magazine choice former side act middle.,Melanie Track,West Loriville,Utah,39485,New Zealand,MST,DFW,2022-03-19 10:18:55,17.811087105004056,9.152176789535574,64.88393240024467,Rain
A00570,US,3,2024-03-07 05:46:27,2020-12-01 22:02:51,-27.31401593580594,170.79815182985112,16.253832916007923,-16.857571718202337,15.713504911046128,Heart first least his story.,Powell Bypass,Maryport,New York,92359,Anguilla,PST,ORD,2025-01-03 09:30:30,65.58848624266646,24.343609177762914,89.02443124484132,Snow
A00571,CA,1,2024-08-19 15:08:48,2023-03-01 10:02:29,2.5181080487659386,171.21669089639488,23.40128438037418,134.60660596266013,35.60544664267878,Weight east that. Realize million west lose.,Kelly Mountains,New Carly,Ohio,21424,Trinidad and Tobago,EST,ATL,2023-01-05 20:41:03,48.45510343775652,26.088243403117843,78.58330250514133,Cloudy
A00572,CA,2,2025-03-02 08:55:42,2020-04-19 22:08:45,51.05754229340576,-156.500367276073,62.175456306138585,25.399027781989986,8.082016783538714,Together sound teacher charge forward store.,Joann Plain,East Jasonchester,New Hampshire,71914,British Virgin Islands,MST,DFW,2022-10-04 21:00:59,54.971826201251005,21.593802488404435,2.7997742820626836,Clear
A00573,CA,2,2021-09-23 19:08:02,2022-09-29 12:08:26,-18.622299182171375,115.8621561910449,-36.575963090669,136.20081811953133,0.651264015646219,Yes strong and feel. Fire away speak.,Castro Extensions,Markhaven,New Jersey,51454,Congo,MST,ATL,2023-03-08 20:41:22,-2.6240937692562234,22.645144346843637,6.544250232505389,Rain
A00574,AU,3,2021-10-18 01:45:07,2022-04-27 02:33:23,21.97560604101723,52.67157611665726,-26.232170161027355,-109.48601337151054,29.80982233612462,Choice adult sell eight itself individual.,Angela Knoll,North Daniellefurt,Utah,66348,Bangladesh,EST,LAX,2021-09-06 02:08:08,12.315281492495615,-44.09873343269501,52.574460511854404,Snow
A00575,UK,1,2024-02-03 03:09:03,2023-07-28 12:00:33,65.22546757441413,53.04316837431281,73.07134545503598,-119.88940547788056,47.11906823671027,Should think section nor keep amount whatever.,Petersen Spring,Potterburgh,Maine,02301,Lebanon,EST,ATL,2022-01-31 18:55:10,-27.248491810430345,3.413661913633284,12.961901984491265,Fog
A00576,US,3,2022-05-15 02:08:32,2020-04-11 08:54:54,80.91371225837557,-133.79402641870988,72.1734292869775,27.207765251431283,30.470395849815233,Best put million prove.,Justin Drives,Lake Ryan,Michigan,41342,Bahamas,MST,DFW,2024-05-13 19:04:25,-15.911288051887913,28.2969071657256,46.10342391571515,Clear
A00577,US,1,2021-06-21 03:47:17,2022-01-05 17:27:01,-63.52677343277317,54.0673799204352,85.76689971615676,-13.201595443341716,39.14608264704476,Game commercial car enjoy bag century.,Rich Islands,Arnoldland,New Jersey,40562,Chile,MST,ORD,2023-09-13 08:49:47,4.457050158555354,-40.59349509626704,95.46302985644675,Fog
A00578,CA,2,2024-01-25 03:21:17,2024-02-03 00:22:27,76.78577252906899,173.6937290164492,72.33089695950079,57.662150992904486,33.63953547330151,Anyone during growth.,Ruth Land,South Lindaborough,Georgia,55095,Belarus,EST,ORD,2020-08-14 12:17:42,-21.489716230737265,-48.795007761313215,29.475728755448426,Snow
A00579,AU,1,2022-10-09 08:53:09,2023-04-05 00:20:38,-1.4190672456831237,148.25468503420092,-67.07303351399504,106.06564476964138,24.871832676150813,Accept matter community debate subject effort.,Tracey Mountains,Ramostown,Rhode Island,31011,Samoa,PST,JFK,2022-02-18 19:58:27,48.342212046111314,31.456183159965818,48.891271381574086,Rain
A00580,UK,2,2021-03-26 15:56:30,2024-04-07 16:21:41,-43.516010106187494,-21.9129621102538,58.27037150465773,90.47062643478353,35.9196200891923,Policy ask campaign bill.,Zachary Corners,East Jasonton,Nevada,98746,Nepal,MST,JFK,2024-01-29 23:19:10,99.75691507009728,21.229438756648918,38.42596300680694,Snow
A00581,AU,2,2020-12-11 14:55:28,2023-05-28 16:41:33,-7.355563877112971,-165.61872961700604,-16.229073940273068,159.21402251708201,41.20520619276109,Picture attack such.,Michael Forks,Sandersland,New Hampshire,93392,Singapore,MST,LAX,2023-05-06 15:20:44,-16.894022171499493,-8.779358308555743,62.982696424824844,Snow
A00582,AU,2,2024-06-11 21:10:15,2022-07-15 02:41:33,86.40586355138586,-49.574343599926266,88.34424407026881,-36.627692703475844,11.236582208584899,Human often fine party.,Megan Unions,New Markmouth,Illinois,37432,Malta,PST,ATL,2023-07-08 19:51:52,76.75992764700446,44.0396432574172,19.384493065155883,Cloudy
A00583,US,1,2020-07-20 01:14:02,2020-03-12 22:09:19,-1.328743081283477,117.50051217619989,-4.9894264208158035,-105.70077279065492,16.806524024157277,Us ability hotel risk. Sound I him ago if.,Justin Meadow,Stoutland,Oregon,78647,South Georgia and the South Sandwich Islands,MST,ORD,2022-07-21 15:38:48,-14.553887855530869,26.65980946514712,25.99392901342833,Clear
A00584,UK,1,2022-06-01 08:09:53,2023-07-04 11:26:07,-30.82471014824852,72.53967652745976,9.690494850399716,18.32855038123887,11.186286625164193,Loss tough surface remain quality.,Gomez Street,Lake Julie,North Dakota,92380,American Samoa,MST,DFW,2021-10-10 12:05:01,57.088822443536685,46.78609416065774,85.87678513640101,Cloudy
A00585,AU,3,2023-09-08 07:18:29,2020-04-18 16:29:18,24.01215377701064,-14.636283986175698,5.3594847462237425,-140.1324767311732,22.60864777952205,Manage line list then.,Wood Glens,Zacharychester,Florida,70766,Israel,EST,DFW,2021-09-27 18:39:53,53.61048839767223,42.93152595474673,81.13362238603384,Snow
A00586,UK,3,2021-08-20 04:46:03,2022-08-23 11:42:39,-46.77378861992525,-160.1634473428208,-32.087334625509996,-76.01359560061269,44.253227545833376,Your similar something usually total.,Emily Ports,East Julie,Maryland,24764,Myanmar,CST,LAX,2024-03-24 11:36:56,87.35320152545592,-1.8706397020692904,78.91896888706404,Snow
A00587,US,3,2022-06-02 16:46:38,2021-02-23 03:29:53,-76.3446009404405,-26.31789798361106,-76.49602399927473,-105.16030010526799,17.260355041766616,Ago factor morning fast.,Wyatt Expressway,Leemouth,Kentucky,95305,Palestinian Territory,PST,ATL,2022-09-14 14:05:29,-15.187070221533393,25.4708978643566,77.0919609317896,Cloudy
